Year,Trimester,Code_District,Name_Dist,Code_NBHD,Name_NBHD,Description,Price
2016,1,6,Gràcia,28,Vallcarca i els Penitents,Average Euros/month,741.42
2016,1,6,Gràcia,29,el Coll,Average Euros/month,590.53
2016,1,6,Gràcia,30,la Salut,Average Euros/month,684.47
2016,1,6,Gràcia,31,la Vila de Gràcia,Average Euros/month,764.02
2016,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Average Euros/month,802.69
2016,1,7,Horta-Guinardó,33,el Baix Guinardó,Average Euros/month,696.69
2016,1,7,Horta-Guinardó,34,Can Baró,Average Euros/month,595.92
2016,1,7,Horta-Guinardó,35,el Guinardó,Average Euros/month,646.76
2016,1,7,Horta-Guinardó,36,la Font d'en Fargues,Average Euros/month,749.81
2016,1,7,Horta-Guinardó,37,el Carmel,Average Euros/month,518.24
2016,1,7,Horta-Guinardó,38,la Teixonera,Average Euros/month,513.53
2016,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,Average Euros/month,616.36
2016,1,7,Horta-Guinardó,40,Montbau,Average Euros/month,614.79
2016,1,7,Horta-Guinardó,41,la Vall d'Hebron,Average Euros/month,692.35
2016,1,7,Horta-Guinardó,42,la Clota,Average Euros/month,
2016,1,7,Horta-Guinardó,43,Horta,Average Euros/month,601.35
2016,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Average Euros/month,618.55
2016,1,8,Nou Barris,45,Porta,Average Euros/month,536.66
2016,1,8,Nou Barris,46,el Turó de la Peira,Average Euros/month,537.93
2016,1,8,Nou Barris,47,Can Peguera,Average Euros/month,
2016,1,8,Nou Barris,48,la Guineueta,Average Euros/month,589.2
2016,1,8,Nou Barris,49,Canyelles,Average Euros/month,619.85
2016,1,8,Nou Barris,50,les Roquetes,Average Euros/month,455.65
2016,1,8,Nou Barris,51,Verdun,Average Euros/month,539.59
2016,1,8,Nou Barris,52,la Prosperitat,Average Euros/month,518.02
2016,1,8,Nou Barris,53,la Trinitat Nova,Average Euros/month,423.18
2016,1,8,Nou Barris,54,Torre Baró,Average Euros/month,392.44
2016,1,8,Nou Barris,55,Ciutat Meridiana,Average Euros/month,344.26
2016,1,8,Nou Barris,56,Vallbona,Average Euros/month,418.0
2016,1,9,Sant Andreu,57,la Trinitat Vella,Average Euros/month,422.37
2016,1,9,Sant Andreu,58,Baró de Viver,Average Euros/month,142.34
2016,1,9,Sant Andreu,59,el Bon Pastor,Average Euros/month,472.39
2016,1,9,Sant Andreu,60,Sant Andreu,Average Euros/month,624.75
2016,1,9,Sant Andreu,61,la Sagrera,Average Euros/month,658.12
2016,1,9,Sant Andreu,62,el Congrés i els Indians,Average Euros/month,613.71
2016,1,9,Sant Andreu,63,Navas,Average Euros/month,665.34
2016,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Average Euros/month,659.58
2016,1,10,Sant Martí,65,el Clot,Average Euros/month,645.42
2016,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Average Euros/month,799.63
2016,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,Average Euros/month,1136.0
2016,1,10,Sant Martí,68,el Poblenou,Average Euros/month,719.12
2016,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Average Euros/month,1004.51
2016,1,10,Sant Martí,70,el Besòs i el Maresme,Average Euros/month,506.7
2016,1,10,Sant Martí,71,Provençals del Poblenou,Average Euros/month,758.81
2016,1,10,Sant Martí,72,Sant Martí de Provençals,Average Euros/month,688.49
2016,1,10,Sant Martí,73,la Verneda i la Pau,Average Euros/month,597.89
2016,2,1,Ciutat Vella,1,el Raval,Average Euros/month,662.28
2016,2,1,Ciutat Vella,2,el Barri Gòtic,Average Euros/month,806.24
2016,2,1,Ciutat Vella,3,la Barceloneta,Average Euros/month,659.35
2016,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Average Euros/month,773.62
2016,2,2,Eixample,5,el Fort Pienc,Average Euros/month,808.08
2016,2,2,Eixample,6,la Sagrada Família,Average Euros/month,739.86
2016,2,2,Eixample,7,la Dreta de l'Eixample,Average Euros/month,1120.4
2016,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Average Euros/month,960.8
2016,2,2,Eixample,9,la Nova Esquerra de l'Eixample,Average Euros/month,842.53
2016,2,2,Eixample,10,Sant Antoni,Average Euros/month,793.64
2016,2,3,Sants-Montjuïc,11,el Poble Sec,Average Euros/month,651.21
2016,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Average Euros/month,
2016,2,3,Sants-Montjuïc,13,la Marina de Port,Average Euros/month,548.51
2016,2,3,Sants-Montjuïc,14,la Font de la Guatlla,Average Euros/month,751.69
2016,2,3,Sants-Montjuïc,15,Hostafrancs,Average Euros/month,673.24
2016,2,3,Sants-Montjuïc,16,la Bordeta,Average Euros/month,672.13
2016,2,3,Sants-Montjuïc,17,Sants - Badal,Average Euros/month,702.86
2016,2,3,Sants-Montjuïc,18,Sants,Average Euros/month,681.39
2016,2,4,Les Corts,19,les Corts,Average Euros/month,912.53
2016,2,4,Les Corts,20,la Maternitat i Sant Ramon,Average Euros/month,821.2
2016,2,4,Les Corts,21,Pedralbes,Average Euros/month,1660.43
2016,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Average Euros/month,1117.72
2016,2,5,Sarrià-Sant Gervasi,23,Sarrià,Average Euros/month,1197.62
2016,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,Average Euros/month,1560.7
2016,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Average Euros/month,1096.73
2016,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Average Euros/month,1189.1
2016,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Average Euros/month,891.63
2016,2,6,Gràcia,28,Vallcarca i els Penitents,Average Euros/month,755.85
2016,2,6,Gràcia,29,el Coll,Average Euros/month,592.76
2016,2,6,Gràcia,30,la Salut,Average Euros/month,772.96
2016,2,6,Gràcia,31,la Vila de Gràcia,Average Euros/month,773.66
2016,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Average Euros/month,780.36
2016,2,7,Horta-Guinardó,33,el Baix Guinardó,Average Euros/month,642.91
2016,2,7,Horta-Guinardó,34,Can Baró,Average Euros/month,632.0
2016,2,7,Horta-Guinardó,35,el Guinardó,Average Euros/month,634.75
2016,2,7,Horta-Guinardó,36,la Font d'en Fargues,Average Euros/month,689.66
2016,2,7,Horta-Guinardó,37,el Carmel,Average Euros/month,550.3
2016,2,7,Horta-Guinardó,38,la Teixonera,Average Euros/month,544.56
2016,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,Average Euros/month,592.36
2016,2,7,Horta-Guinardó,40,Montbau,Average Euros/month,635.14
2016,2,7,Horta-Guinardó,41,la Vall d'Hebron,Average Euros/month,786.32
2016,2,7,Horta-Guinardó,42,la Clota,Average Euros/month,
2016,2,7,Horta-Guinardó,43,Horta,Average Euros/month,620.05
2016,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Average Euros/month,616.99
2016,2,8,Nou Barris,45,Porta,Average Euros/month,574.38
2016,2,8,Nou Barris,46,el Turó de la Peira,Average Euros/month,547.65
2016,2,8,Nou Barris,47,Can Peguera,Average Euros/month,
2016,2,8,Nou Barris,48,la Guineueta,Average Euros/month,613.96
2016,2,8,Nou Barris,49,Canyelles,Average Euros/month,621.43
2016,2,8,Nou Barris,50,les Roquetes,Average Euros/month,475.41
2016,2,8,Nou Barris,51,Verdun,Average Euros/month,526.19
2016,2,8,Nou Barris,52,la Prosperitat,Average Euros/month,550.31
2016,2,8,Nou Barris,53,la Trinitat Nova,Average Euros/month,450.85
2016,2,8,Nou Barris,54,Torre Baró,Average Euros/month,447.05
2016,2,8,Nou Barris,55,Ciutat Meridiana,Average Euros/month,427.97
2016,2,8,Nou Barris,56,Vallbona,Average Euros/month,
2016,2,9,Sant Andreu,57,la Trinitat Vella,Average Euros/month,483.22
2016,2,9,Sant Andreu,58,Baró de Viver,Average Euros/month,
2016,2,9,Sant Andreu,59,el Bon Pastor,Average Euros/month,588.23
2016,2,9,Sant Andreu,60,Sant Andreu,Average Euros/month,663.31
2016,2,9,Sant Andreu,61,la Sagrera,Average Euros/month,619.99
2016,2,9,Sant Andreu,62,el Congrés i els Indians,Average Euros/month,635.81
2016,2,9,Sant Andreu,63,Navas,Average Euros/month,704.45
2016,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,Average Euros/month,690.84
2016,2,10,Sant Martí,65,el Clot,Average Euros/month,688.85
2016,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Average Euros/month,759.08
2016,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,Average Euros/month,1151.48
2016,2,10,Sant Martí,68,el Poblenou,Average Euros/month,785.11
2016,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Average Euros/month,1116.09
2016,2,10,Sant Martí,70,el Besòs i el Maresme,Average Euros/month,521.08
2016,2,10,Sant Martí,71,Provençals del Poblenou,Average Euros/month,727.81
2016,2,10,Sant Martí,72,Sant Martí de Provençals,Average Euros/month,679.25
2016,2,10,Sant Martí,73,la Verneda i la Pau,Average Euros/month,613.21
2016,3,1,Ciutat Vella,1,el Raval,Average Euros/month,666.17
2016,3,1,Ciutat Vella,2,el Barri Gòtic,Average Euros/month,851.63
2016,3,1,Ciutat Vella,3,la Barceloneta,Average Euros/month,686.63
2016,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Average Euros/month,839.58
2016,3,2,Eixample,5,el Fort Pienc,Average Euros/month,868.35
2016,3,2,Eixample,6,la Sagrada Família,Average Euros/month,799.38
2016,3,2,Eixample,7,la Dreta de l'Eixample,Average Euros/month,1143.98
2016,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Average Euros/month,986.21
2016,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Average Euros/month,890.54
2016,3,2,Eixample,10,Sant Antoni,Average Euros/month,883.32
2016,3,3,Sants-Montjuïc,11,el Poble Sec,Average Euros/month,696.74
2016,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Average Euros/month,
2016,3,3,Sants-Montjuïc,13,la Marina de Port,Average Euros/month,577.47
2016,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Average Euros/month,764.38
2016,3,3,Sants-Montjuïc,15,Hostafrancs,Average Euros/month,702.72
2016,3,3,Sants-Montjuïc,16,la Bordeta,Average Euros/month,674.88
2016,3,3,Sants-Montjuïc,17,Sants - Badal,Average Euros/month,710.45
2016,3,3,Sants-Montjuïc,18,Sants,Average Euros/month,740.5
2016,3,4,Les Corts,19,les Corts,Average Euros/month,949.97
2016,3,4,Les Corts,20,la Maternitat i Sant Ramon,Average Euros/month,892.28
2016,3,4,Les Corts,21,Pedralbes,Average Euros/month,1689.6
2016,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Average Euros/month,1302.14
2016,3,5,Sarrià-Sant Gervasi,23,Sarrià,Average Euros/month,1172.86
2016,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Average Euros/month,1619.04
2016,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Average Euros/month,1083.53
2016,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Average Euros/month,1278.66
2016,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Average Euros/month,876.77
2016,3,6,Gràcia,28,Vallcarca i els Penitents,Average Euros/month,830.24
2016,3,6,Gràcia,29,el Coll,Average Euros/month,635.15
2016,3,6,Gràcia,30,la Salut,Average Euros/month,855.89
2016,3,6,Gràcia,31,la Vila de Gràcia,Average Euros/month,827.81
2016,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Average Euros/month,805.87
2016,3,7,Horta-Guinardó,33,el Baix Guinardó,Average Euros/month,718.5
2016,3,7,Horta-Guinardó,34,Can Baró,Average Euros/month,645.66
2016,3,7,Horta-Guinardó,35,el Guinardó,Average Euros/month,679.39
2016,3,7,Horta-Guinardó,36,la Font d'en Fargues,Average Euros/month,675.69
2016,3,7,Horta-Guinardó,37,el Carmel,Average Euros/month,557.55
2016,3,7,Horta-Guinardó,38,la Teixonera,Average Euros/month,570.1
2016,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Average Euros/month,603.75
2016,3,7,Horta-Guinardó,40,Montbau,Average Euros/month,646.43
2016,3,7,Horta-Guinardó,41,la Vall d'Hebron,Average Euros/month,796.92
2016,3,7,Horta-Guinardó,42,la Clota,Average Euros/month,
2016,3,7,Horta-Guinardó,43,Horta,Average Euros/month,634.35
2016,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Average Euros/month,640.48
2016,3,8,Nou Barris,45,Porta,Average Euros/month,617.22
2016,3,8,Nou Barris,46,el Turó de la Peira,Average Euros/month,538.1
2016,3,8,Nou Barris,47,Can Peguera,Average Euros/month,
2016,3,8,Nou Barris,48,la Guineueta,Average Euros/month,632.29
2016,3,8,Nou Barris,49,Canyelles,Average Euros/month,648.75
2016,3,8,Nou Barris,50,les Roquetes,Average Euros/month,512.34
2016,3,8,Nou Barris,51,Verdun,Average Euros/month,495.52
2016,3,8,Nou Barris,52,la Prosperitat,Average Euros/month,584.53
2016,3,8,Nou Barris,53,la Trinitat Nova,Average Euros/month,419.48
2016,3,8,Nou Barris,54,Torre Baró,Average Euros/month,0.0
2016,3,8,Nou Barris,55,Ciutat Meridiana,Average Euros/month,373.14
2016,3,8,Nou Barris,56,Vallbona,Average Euros/month,
2016,3,9,Sant Andreu,57,la Trinitat Vella,Average Euros/month,459.84
2016,3,9,Sant Andreu,58,Baró de Viver,Average Euros/month,256.45
2016,3,9,Sant Andreu,59,el Bon Pastor,Average Euros/month,558.42
2016,3,9,Sant Andreu,60,Sant Andreu,Average Euros/month,658.49
2016,3,9,Sant Andreu,61,la Sagrera,Average Euros/month,670.19
2016,3,9,Sant Andreu,62,el Congrés i els Indians,Average Euros/month,691.95
2016,3,9,Sant Andreu,63,Navas,Average Euros/month,712.32
2016,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,Average Euros/month,715.52
2016,3,10,Sant Martí,65,el Clot,Average Euros/month,708.8
2016,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Average Euros/month,839.08
2016,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,Average Euros/month,1142.76
2016,3,10,Sant Martí,68,el Poblenou,Average Euros/month,828.61
2016,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Average Euros/month,1268.48
2016,3,10,Sant Martí,70,el Besòs i el Maresme,Average Euros/month,556.45
2016,3,10,Sant Martí,71,Provençals del Poblenou,Average Euros/month,856.58
2016,3,10,Sant Martí,72,Sant Martí de Provençals,Average Euros/month,716.17
2016,3,10,Sant Martí,73,la Verneda i la Pau,Average Euros/month,617.01
2016,4,1,Ciutat Vella,1,el Raval,Average Euros/month,716.7
2016,4,1,Ciutat Vella,2,el Barri Gòtic,Average Euros/month,913.96
2016,4,1,Ciutat Vella,3,la Barceloneta,Average Euros/month,686.31
2016,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Average Euros/month,854.18
2016,4,2,Eixample,5,el Fort Pienc,Average Euros/month,816.51
2016,4,2,Eixample,6,la Sagrada Família,Average Euros/month,806.4
2016,4,2,Eixample,7,la Dreta de l'Eixample,Average Euros/month,1174.38
2016,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Average Euros/month,1012.22
2016,4,2,Eixample,9,la Nova Esquerra de l'Eixample,Average Euros/month,926.21
2016,4,2,Eixample,10,Sant Antoni,Average Euros/month,882.47
2016,4,3,Sants-Montjuïc,11,el Poble Sec,Average Euros/month,706.11
2016,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Average Euros/month,
2016,4,3,Sants-Montjuïc,13,la Marina de Port,Average Euros/month,613.16
2016,4,3,Sants-Montjuïc,14,la Font de la Guatlla,Average Euros/month,786.35
2016,4,3,Sants-Montjuïc,15,Hostafrancs,Average Euros/month,703.28
2016,4,3,Sants-Montjuïc,16,la Bordeta,Average Euros/month,730.45
2016,4,3,Sants-Montjuïc,17,Sants - Badal,Average Euros/month,711.1
2016,4,3,Sants-Montjuïc,18,Sants,Average Euros/month,740.28
2016,4,4,Les Corts,19,les Corts,Average Euros/month,983.48
2016,4,4,Les Corts,20,la Maternitat i Sant Ramon,Average Euros/month,866.43
2016,4,4,Les Corts,21,Pedralbes,Average Euros/month,1692.2
2016,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Average Euros/month,1354.62
2016,4,5,Sarrià-Sant Gervasi,23,Sarrià,Average Euros/month,1185.85
2016,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,Average Euros/month,1490.72
2016,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Average Euros/month,1197.72
2016,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Average Euros/month,1298.95
2016,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Average Euros/month,904.17
2016,4,6,Gràcia,28,Vallcarca i els Penitents,Average Euros/month,818.69
2016,4,6,Gràcia,29,el Coll,Average Euros/month,653.69
2016,4,6,Gràcia,30,la Salut,Average Euros/month,784.91
2016,4,6,Gràcia,31,la Vila de Gràcia,Average Euros/month,829.23
2016,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Average Euros/month,823.72
2016,4,7,Horta-Guinardó,33,el Baix Guinardó,Average Euros/month,747.31
2016,4,7,Horta-Guinardó,34,Can Baró,Average Euros/month,658.74
2016,4,7,Horta-Guinardó,35,el Guinardó,Average Euros/month,705.71
2016,4,7,Horta-Guinardó,36,la Font d'en Fargues,Average Euros/month,761.28
2016,4,7,Horta-Guinardó,37,el Carmel,Average Euros/month,597.13
2016,4,7,Horta-Guinardó,38,la Teixonera,Average Euros/month,672.65
2016,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,Average Euros/month,623.6
2016,4,7,Horta-Guinardó,40,Montbau,Average Euros/month,668.46
2016,4,7,Horta-Guinardó,41,la Vall d'Hebron,Average Euros/month,778.67
2016,4,7,Horta-Guinardó,42,la Clota,Average Euros/month,
2016,4,7,Horta-Guinardó,43,Horta,Average Euros/month,668.66
2016,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Average Euros/month,684.2
2016,4,8,Nou Barris,45,Porta,Average Euros/month,672.64
2016,4,8,Nou Barris,46,el Turó de la Peira,Average Euros/month,582.12
2016,4,8,Nou Barris,47,Can Peguera,Average Euros/month,301.82
2016,4,8,Nou Barris,48,la Guineueta,Average Euros/month,666.83
2016,4,8,Nou Barris,49,Canyelles,Average Euros/month,617.52
2016,4,8,Nou Barris,50,les Roquetes,Average Euros/month,523.02
2016,4,8,Nou Barris,51,Verdun,Average Euros/month,565.89
2016,4,8,Nou Barris,52,la Prosperitat,Average Euros/month,589.24
2016,4,8,Nou Barris,53,la Trinitat Nova,Average Euros/month,438.65
2016,4,8,Nou Barris,54,Torre Baró,Average Euros/month,416.39
2016,4,8,Nou Barris,55,Ciutat Meridiana,Average Euros/month,446.13
2016,4,8,Nou Barris,56,Vallbona,Average Euros/month,
2016,4,9,Sant Andreu,57,la Trinitat Vella,Average Euros/month,552.81
2016,4,9,Sant Andreu,58,Baró de Viver,Average Euros/month,
2016,4,9,Sant Andreu,59,el Bon Pastor,Average Euros/month,555.12
2016,4,9,Sant Andreu,60,Sant Andreu,Average Euros/month,690.64
2016,4,9,Sant Andreu,61,la Sagrera,Average Euros/month,709.11
2016,4,9,Sant Andreu,62,el Congrés i els Indians,Average Euros/month,662.25
2016,4,9,Sant Andreu,63,Navas,Average Euros/month,768.66
2016,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,Average Euros/month,720.39
2016,4,10,Sant Martí,65,el Clot,Average Euros/month,728.87
2016,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Average Euros/month,886.66
2016,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,Average Euros/month,1285.61
2016,4,10,Sant Martí,68,el Poblenou,Average Euros/month,840.76
2016,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Average Euros/month,1181.15
2016,4,10,Sant Martí,70,el Besòs i el Maresme,Average Euros/month,571.6
2016,4,10,Sant Martí,71,Provençals del Poblenou,Average Euros/month,987.18
2016,4,10,Sant Martí,72,Sant Martí de Provençals,Average Euros/month,720.74
2016,4,10,Sant Martí,73,la Verneda i la Pau,Average Euros/month,591.86
2016,1,1,Ciutat Vella,1,el Raval,Average Euros/m2 month,11.65
2016,1,1,Ciutat Vella,2,el Barri Gòtic,Average Euros/m2 month,13.47
2016,1,1,Ciutat Vella,3,la Barceloneta,Average Euros/m2 month,17.3
2016,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Average Euros/m2 month,12.94
2016,1,2,Eixample,5,el Fort Pienc,Average Euros/m2 month,11.19
2016,1,2,Eixample,6,la Sagrada Família,Average Euros/m2 month,12.07
2016,1,2,Eixample,7,la Dreta de l'Eixample,Average Euros/m2 month,12.33
2016,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Average Euros/m2 month,11.91
2016,1,2,Eixample,9,la Nova Esquerra de l'Eixample,Average Euros/m2 month,11.51
2016,1,2,Eixample,10,Sant Antoni,Average Euros/m2 month,11.64
2016,1,3,Sants-Montjuïc,11,el Poble Sec,Average Euros/m2 month,11.62
2016,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Average Euros/m2 month,6.96
2016,1,3,Sants-Montjuïc,13,la Marina de Port,Average Euros/m2 month,7.24
2016,1,3,Sants-Montjuïc,14,la Font de la Guatlla,Average Euros/m2 month,11.23
2016,1,3,Sants-Montjuïc,15,Hostafrancs,Average Euros/m2 month,11.76
2016,1,3,Sants-Montjuïc,16,la Bordeta,Average Euros/m2 month,10.56
2016,1,3,Sants-Montjuïc,17,Sants - Badal,Average Euros/m2 month,11.07
2016,1,3,Sants-Montjuïc,18,Sants,Average Euros/m2 month,11.05
2016,1,4,Les Corts,19,les Corts,Average Euros/m2 month,12.63
2016,1,4,Les Corts,20,la Maternitat i Sant Ramon,Average Euros/m2 month,12.31
2016,1,4,Les Corts,21,Pedralbes,Average Euros/m2 month,15.06
2016,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Average Euros/m2 month,11.24
2016,1,5,Sarrià-Sant Gervasi,23,Sarrià,Average Euros/m2 month,15.59
2016,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,Average Euros/m2 month,15.22
2016,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Average Euros/m2 month,14.04
2016,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Average Euros/m2 month,13.33
2016,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Average Euros/m2 month,13.1
2016,1,6,Gràcia,28,Vallcarca i els Penitents,Average Euros/m2 month,12.18
2016,1,6,Gràcia,29,el Coll,Average Euros/m2 month,10.68
2016,1,6,Gràcia,30,la Salut,Average Euros/m2 month,10.87
2016,1,6,Gràcia,31,la Vila de Gràcia,Average Euros/m2 month,12.71
2016,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Average Euros/m2 month,11.85
2016,1,7,Horta-Guinardó,33,el Baix Guinardó,Average Euros/m2 month,11.26
2016,1,7,Horta-Guinardó,34,Can Baró,Average Euros/m2 month,11.51
2016,1,7,Horta-Guinardó,35,el Guinardó,Average Euros/m2 month,10.84
2016,1,7,Horta-Guinardó,36,la Font d'en Fargues,Average Euros/m2 month,15.2
2016,1,7,Horta-Guinardó,37,el Carmel,Average Euros/m2 month,9.24
2016,1,7,Horta-Guinardó,38,la Teixonera,Average Euros/m2 month,9.02
2016,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,Average Euros/m2 month,8.42
2016,1,7,Horta-Guinardó,40,Montbau,Average Euros/m2 month,9.21
2016,1,7,Horta-Guinardó,41,la Vall d'Hebron,Average Euros/m2 month,11.03
2016,1,7,Horta-Guinardó,42,la Clota,Average Euros/m2 month,
2016,1,7,Horta-Guinardó,43,Horta,Average Euros/m2 month,9.84
2016,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Average Euros/m2 month,10.28
2016,1,8,Nou Barris,45,Porta,Average Euros/m2 month,9.16
2016,1,8,Nou Barris,46,el Turó de la Peira,Average Euros/m2 month,8.91
2016,1,8,Nou Barris,47,Can Peguera,Average Euros/m2 month,
2016,1,8,Nou Barris,48,la Guineueta,Average Euros/m2 month,8.55
2016,1,8,Nou Barris,49,Canyelles,Average Euros/m2 month,8.03
2016,1,8,Nou Barris,50,les Roquetes,Average Euros/m2 month,8.39
2016,1,8,Nou Barris,51,Verdun,Average Euros/m2 month,10.0
2016,1,8,Nou Barris,52,la Prosperitat,Average Euros/m2 month,9.12
2016,1,8,Nou Barris,53,la Trinitat Nova,Average Euros/m2 month,8.67
2016,1,8,Nou Barris,54,Torre Baró,Average Euros/m2 month,6.55
2016,1,8,Nou Barris,55,Ciutat Meridiana,Average Euros/m2 month,6.23
2016,1,8,Nou Barris,56,Vallbona,Average Euros/m2 month,7.14
2016,1,9,Sant Andreu,57,la Trinitat Vella,Average Euros/m2 month,7.42
2016,1,9,Sant Andreu,58,Baró de Viver,Average Euros/m2 month,3.18
2016,1,9,Sant Andreu,59,el Bon Pastor,Average Euros/m2 month,8.18
2016,1,9,Sant Andreu,60,Sant Andreu,Average Euros/m2 month,10.3
2016,1,9,Sant Andreu,61,la Sagrera,Average Euros/m2 month,10.78
2016,1,9,Sant Andreu,62,el Congrés i els Indians,Average Euros/m2 month,9.65
2016,1,9,Sant Andreu,63,Navas,Average Euros/m2 month,10.28
2016,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Average Euros/m2 month,11.12
2016,1,10,Sant Martí,65,el Clot,Average Euros/m2 month,10.19
2016,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Average Euros/m2 month,12.14
2016,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,Average Euros/m2 month,15.78
2016,1,10,Sant Martí,68,el Poblenou,Average Euros/m2 month,11.93
2016,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Average Euros/m2 month,11.8
2016,1,10,Sant Martí,70,el Besòs i el Maresme,Average Euros/m2 month,8.46
2016,1,10,Sant Martí,71,Provençals del Poblenou,Average Euros/m2 month,10.56
2016,1,10,Sant Martí,72,Sant Martí de Provençals,Average Euros/m2 month,9.37
2016,1,10,Sant Martí,73,la Verneda i la Pau,Average Euros/m2 month,9.19
2016,2,1,Ciutat Vella,1,el Raval,Average Euros/m2 month,11.78
2016,2,1,Ciutat Vella,2,el Barri Gòtic,Average Euros/m2 month,12.4
2016,2,1,Ciutat Vella,3,la Barceloneta,Average Euros/m2 month,17.73
2016,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Average Euros/m2 month,14.09
2016,2,2,Eixample,5,el Fort Pienc,Average Euros/m2 month,11.82
2016,2,2,Eixample,6,la Sagrada Família,Average Euros/m2 month,11.8
2016,2,2,Eixample,7,la Dreta de l'Eixample,Average Euros/m2 month,12.63
2016,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Average Euros/m2 month,12.74
2016,2,2,Eixample,9,la Nova Esquerra de l'Eixample,Average Euros/m2 month,12.53
2016,2,2,Eixample,10,Sant Antoni,Average Euros/m2 month,11.61
2016,2,3,Sants-Montjuïc,11,el Poble Sec,Average Euros/m2 month,11.88
