Year,Code_Dist,Name_Dist,Code_NBHD,Name_NBHD,Censal_Section,AVG_Age,AVG_Area
2019,7,Horta-Guinardó,35,el Guinardó,45,48.8,66.4
2019,7,Horta-Guinardó,35,el Guinardó,46,51.1,65.5
2019,7,Horta-Guinardó,35,el Guinardó,47,54.4,70.9
2019,7,Horta-Guinardó,35,el Guinardó,48,54.8,71.2
2019,7,Horta-Guinardó,35,el Guinardó,49,51.9,69.2
2019,7,Horta-Guinardó,35,el Guinardó,50,60.9,62.8
2019,7,Horta-Guinardó,35,el Guinardó,51,51.5,68.8
2019,7,Horta-Guinardó,36,la Font d'en Fargues,52,48.1,78.2
2019,7,Horta-Guinardó,36,la Font d'en Fargues,53,45.9,74.0
2019,7,Horta-Guinardó,36,la Font d'en Fargues,54,50.7,77.0
2019,7,Horta-Guinardó,36,la Font d'en Fargues,55,47.4,85.1
2019,7,Horta-Guinardó,36,la Font d'en Fargues,56,55.2,60.9
2019,7,Horta-Guinardó,36,la Font d'en Fargues,57,56.9,64.2
2019,7,Horta-Guinardó,36,la Font d'en Fargues,58,47.5,60.2
2019,7,Horta-Guinardó,37,el Carmel,59,52.3,54.9
2019,7,Horta-Guinardó,37,el Carmel,60,54.7,55.7
2019,7,Horta-Guinardó,37,el Carmel,61,54.1,67.1
2019,7,Horta-Guinardó,37,el Carmel,62,41.0,66.1
2019,7,Horta-Guinardó,37,el Carmel,63,47.4,55.9
2019,7,Horta-Guinardó,37,el Carmel,64,47.4,61.4
2019,7,Horta-Guinardó,37,el Carmel,65,51.0,53.5
2019,7,Horta-Guinardó,37,el Carmel,66,51.1,60.7
2019,7,Horta-Guinardó,37,el Carmel,67,52.5,62.8
2019,7,Horta-Guinardó,37,el Carmel,68,49.6,57.6
2019,7,Horta-Guinardó,37,el Carmel,69,49.4,56.9
2019,7,Horta-Guinardó,37,el Carmel,70,51.0,66.4
2019,7,Horta-Guinardó,37,el Carmel,71,48.3,65.8
2019,7,Horta-Guinardó,37,el Carmel,72,51.5,66.3
2019,7,Horta-Guinardó,37,el Carmel,73,51.8,59.1
2019,7,Horta-Guinardó,37,el Carmel,74,55.1,61.3
2019,7,Horta-Guinardó,37,el Carmel,75,52.3,63.5
2019,7,Horta-Guinardó,37,el Carmel,76,51.0,60.9
2019,7,Horta-Guinardó,37,el Carmel,77,47.3,59.0
2019,7,Horta-Guinardó,37,el Carmel,78,44.7,62.5
2019,7,Horta-Guinardó,37,el Carmel,79,52.6,57.5
2019,7,Horta-Guinardó,37,el Carmel,80,45.2,63.8
2019,7,Horta-Guinardó,38,la Teixonera,81,42.7,65.0
2019,7,Horta-Guinardó,38,la Teixonera,82,49.1,62.4
2019,7,Horta-Guinardó,38,la Teixonera,83,46.9,60.8
2019,7,Horta-Guinardó,38,la Teixonera,84,47.7,61.1
2019,7,Horta-Guinardó,38,la Teixonera,85,44.7,64.8
2019,7,Horta-Guinardó,38,la Teixonera,86,47.1,60.9
2019,7,Horta-Guinardó,38,la Teixonera,87,46.5,65.0
2019,7,Horta-Guinardó,38,la Teixonera,88,40.6,64.8
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,44.2,74.1
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,48.6,68.5
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,50.1,65.6
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,56.0,68.4
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,47.0,75.0
2019,7,Horta-Guinardó,40,Montbau,94,58.8,56.0
2019,7,Horta-Guinardó,40,Montbau,95,51.1,65.5
2019,7,Horta-Guinardó,40,Montbau,96,54.2,63.7
2019,7,Horta-Guinardó,40,Montbau,97,50.5,58.8
2019,7,Horta-Guinardó,41,la Vall d'Hebron,98,26.7,88.9
2019,7,Horta-Guinardó,41,la Vall d'Hebron,99,37.7,60.5
2019,7,Horta-Guinardó,41,la Vall d'Hebron,100,51.0,60.5
2019,7,Horta-Guinardó,41,la Vall d'Hebron,101,52.6,60.1
2019,7,Horta-Guinardó,42,la Clota,102,60.7,64.4
2019,7,Horta-Guinardó,43,Horta,103,58.2,63.4
2019,7,Horta-Guinardó,43,Horta,104,54.7,59.2
2019,7,Horta-Guinardó,43,Horta,105,46.4,70.3
2019,7,Horta-Guinardó,43,Horta,106,53.3,74.2
2019,7,Horta-Guinardó,43,Horta,107,43.5,70.3
2019,7,Horta-Guinardó,43,Horta,108,49.2,70.2
2019,7,Horta-Guinardó,43,Horta,109,49.0,60.7
2019,7,Horta-Guinardó,43,Horta,110,55.2,70.1
2019,7,Horta-Guinardó,43,Horta,111,54.7,77.8
2019,7,Horta-Guinardó,43,Horta,112,49.4,70.9
2019,7,Horta-Guinardó,43,Horta,113,60.4,63.8
2019,7,Horta-Guinardó,43,Horta,114,55.7,60.5
2019,7,Horta-Guinardó,43,Horta,115,58.6,69.0
2019,7,Horta-Guinardó,43,Horta,116,46.9,64.6
2019,7,Horta-Guinardó,43,Horta,117,63.8,65.5
2019,7,Horta-Guinardó,43,Horta,118,54.6,68.8
2019,7,Horta-Guinardó,43,Horta,119,52.6,66.5
2019,7,Horta-Guinardó,43,Horta,120,58.9,60.9
2019,7,Horta-Guinardó,43,Horta,121,50.7,71.6
2019,7,Horta-Guinardó,43,Horta,122,54.3,69.5
2019,7,Horta-Guinardó,43,Horta,123,53.9,68.7
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,47.9,70.1
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,45.1,68.9
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,48.4,64.7
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,47.7,67.7
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,51.7,65.4
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,48.1,70.4
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,50.7,71.7
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,48.9,73.3
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,65.2,75.4
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,47.2,70.3
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,39.2,79.6
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,55.6,70.2
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,55.0,75.3
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,56.6,68.4
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,58.3,57.3
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,52.1,73.1
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,49.4,67.0
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,49.1,69.5
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,51.8,63.1
2019,8,Nou Barris,45,Porta,20,46.8,67.9
2019,8,Nou Barris,45,Porta,21,45.7,69.8
2019,8,Nou Barris,45,Porta,22,53.8,73.1
2019,8,Nou Barris,45,Porta,23,54.6,66.4
2019,8,Nou Barris,45,Porta,24,50.4,69.6
2019,8,Nou Barris,45,Porta,25,52.1,61.3
2019,8,Nou Barris,45,Porta,26,44.5,66.5
2019,8,Nou Barris,45,Porta,27,34.8,72.4
2019,8,Nou Barris,45,Porta,28,51.4,68.9
2019,8,Nou Barris,45,Porta,29,37.3,76.5
2019,8,Nou Barris,45,Porta,30,45.3,66.6
2019,8,Nou Barris,45,Porta,31,46.4,56.7
2019,8,Nou Barris,45,Porta,32,42.3,69.5
2019,8,Nou Barris,45,Porta,33,54.8,61.6
2019,8,Nou Barris,45,Porta,34,52.5,61.6
2019,8,Nou Barris,45,Porta,35,44.8,61.2
2019,8,Nou Barris,45,Porta,36,54.5,54.3
2019,8,Nou Barris,45,Porta,37,49.8,61.9
2019,8,Nou Barris,46,el Turó de la Peira,38,60.8,68.6
2019,8,Nou Barris,46,el Turó de la Peira,39,54.9,64.2
2019,8,Nou Barris,46,el Turó de la Peira,40,42.5,66.9
2019,8,Nou Barris,46,el Turó de la Peira,41,62.8,56.0
2019,8,Nou Barris,46,el Turó de la Peira,42,50.3,81.2
2019,8,Nou Barris,46,el Turó de la Peira,43,22.2,74.0
2019,8,Nou Barris,46,el Turó de la Peira,44,55.3,60.1
2019,8,Nou Barris,46,el Turó de la Peira,45,57.3,62.2
2019,8,Nou Barris,46,el Turó de la Peira,46,59.4,58.8
2019,8,Nou Barris,46,el Turó de la Peira,47,60.5,59.8
2019,8,Nou Barris,47,Can Peguera,48,90.6,47.5
2019,8,Nou Barris,47,Can Peguera,49,47.9,58.3
2019,8,Nou Barris,48,la Guineueta,50,45.0,81.1
2019,8,Nou Barris,48,la Guineueta,51,33.4,75.6
2019,8,Nou Barris,48,la Guineueta,52,50.0,67.4
2019,8,Nou Barris,48,la Guineueta,53,43.3,88.5
2019,8,Nou Barris,48,la Guineueta,54,51.9,68.3
2019,8,Nou Barris,48,la Guineueta,55,45.0,87.4
2019,8,Nou Barris,48,la Guineueta,56,54.4,69.6
2019,8,Nou Barris,48,la Guineueta,57,54.9,79.4
2019,8,Nou Barris,48,la Guineueta,58,55.8,65.1
2019,8,Nou Barris,48,la Guineueta,59,55.1,68.0
2019,8,Nou Barris,48,la Guineueta,215,44.4,76.5
2019,8,Nou Barris,49,Canyelles,60,45.0,86.4
2019,8,Nou Barris,49,Canyelles,61,46.8,74.8
2019,8,Nou Barris,49,Canyelles,62,45.0,80.7
2019,8,Nou Barris,49,Canyelles,63,45.0,97.1
2019,8,Nou Barris,49,Canyelles,64,48.4,77.1
2019,8,Nou Barris,50,les Roquetes,65,48.5,55.9
2019,8,Nou Barris,50,les Roquetes,66,50.0,57.1
2019,8,Nou Barris,50,les Roquetes,67,44.4,68.9
2019,8,Nou Barris,50,les Roquetes,68,47.7,62.7
2019,8,Nou Barris,50,les Roquetes,69,46.9,62.7
2019,8,Nou Barris,50,les Roquetes,70,48.9,59.2
2019,8,Nou Barris,50,les Roquetes,71,48.7,61.9
2019,8,Nou Barris,50,les Roquetes,72,47.2,65.6
2019,8,Nou Barris,50,les Roquetes,73,60.1,45.4
2019,8,Nou Barris,50,les Roquetes,74,48.7,56.1
2019,8,Nou Barris,51,Verdun,75,47.5,57.1
2019,8,Nou Barris,51,Verdun,76,51.0,59.7
2019,8,Nou Barris,51,Verdun,77,22.2,75.5
2019,8,Nou Barris,51,Verdun,78,58.2,51.3
2019,8,Nou Barris,51,Verdun,79,51.5,56.2
2019,8,Nou Barris,51,Verdun,80,49.4,58.6
2019,8,Nou Barris,51,Verdun,81,52.2,62.1
2019,8,Nou Barris,51,Verdun,82,54.5,59.8
2019,8,Nou Barris,52,la Prosperitat,83,50.5,57.4
2019,8,Nou Barris,52,la Prosperitat,84,52.0,64.3
2019,8,Nou Barris,52,la Prosperitat,85,56.1,60.0
2019,8,Nou Barris,52,la Prosperitat,86,49.7,58.4
2019,8,Nou Barris,52,la Prosperitat,87,50.2,58.2
2019,8,Nou Barris,52,la Prosperitat,88,50.9,60.7
2019,8,Nou Barris,52,la Prosperitat,89,62.4,61.9
2019,8,Nou Barris,52,la Prosperitat,90,48.0,64.2
2019,8,Nou Barris,52,la Prosperitat,91,47.8,63.5
2019,8,Nou Barris,52,la Prosperitat,92,45.1,63.7
2019,8,Nou Barris,52,la Prosperitat,93,50.5,57.4
2019,8,Nou Barris,52,la Prosperitat,94,46.5,65.6
2019,8,Nou Barris,52,la Prosperitat,95,51.4,73.0
2019,8,Nou Barris,52,la Prosperitat,96,45.3,66.0
2019,8,Nou Barris,52,la Prosperitat,97,44.1,65.3
2019,8,Nou Barris,52,la Prosperitat,98,50.4,60.9
2019,8,Nou Barris,52,la Prosperitat,99,52.3,58.4
2019,8,Nou Barris,52,la Prosperitat,100,49.9,60.4
2019,8,Nou Barris,52,la Prosperitat,101,41.2,63.1
2019,8,Nou Barris,52,la Prosperitat,102,47.6,53.8
2019,8,Nou Barris,53,la Trinitat Nova,103,58.2,44.8
2019,8,Nou Barris,53,la Trinitat Nova,104,53.5,56.3
2019,8,Nou Barris,53,la Trinitat Nova,105,53.8,62.3
2019,8,Nou Barris,53,la Trinitat Nova,106,63.0,63.6
2019,8,Nou Barris,53,la Trinitat Nova,107,32.9,70.2
2019,8,Nou Barris,54,Torre Baró,108,38.0,62.6
2019,8,Nou Barris,54,Torre Baró,109,51.0,61.9
2019,8,Nou Barris,55,Ciutat Meridiana,110,52.8,57.4
2019,8,Nou Barris,55,Ciutat Meridiana,111,50.7,57.3
2019,8,Nou Barris,55,Ciutat Meridiana,112,50.1,62.2
2019,8,Nou Barris,55,Ciutat Meridiana,113,49.8,59.2
2019,8,Nou Barris,55,Ciutat Meridiana,114,48.8,58.3
2019,8,Nou Barris,55,Ciutat Meridiana,115,51.0,60.7
2019,8,Nou Barris,56,Vallbona,116,39.5,61.9
2019,9,Sant Andreu,57,la Trinitat Vella,1,51.6,56.8
2019,9,Sant Andreu,57,la Trinitat Vella,2,48.8,61.5
2019,9,Sant Andreu,57,la Trinitat Vella,3,46.7,60.5
2019,9,Sant Andreu,57,la Trinitat Vella,4,45.7,59.4
2019,9,Sant Andreu,57,la Trinitat Vella,5,30.2,69.4
2019,9,Sant Andreu,58,Baró de Viver,6,26.5,78.4
2019,9,Sant Andreu,58,Baró de Viver,7,22.3,66.9
2019,9,Sant Andreu,59,el Bon Pastor,8,16.7,81.5
2019,9,Sant Andreu,59,el Bon Pastor,9,36.6,68.1
2019,9,Sant Andreu,59,el Bon Pastor,10,28.2,76.5
2019,9,Sant Andreu,59,el Bon Pastor,11,68.5,55.7
2019,9,Sant Andreu,59,el Bon Pastor,13,55.1,66.1
2019,9,Sant Andreu,59,el Bon Pastor,14,53.0,58.0
2019,9,Sant Andreu,59,el Bon Pastor,15,48.1,61.4
2019,9,Sant Andreu,60,Sant Andreu,16,40.6,71.8
2019,9,Sant Andreu,60,Sant Andreu,17,46.4,69.8
2019,9,Sant Andreu,60,Sant Andreu,18,39.8,74.0
2019,9,Sant Andreu,60,Sant Andreu,19,40.6,80.4
2019,9,Sant Andreu,60,Sant Andreu,20,51.6,74.5
2019,9,Sant Andreu,60,Sant Andreu,21,52.8,69.9
2019,9,Sant Andreu,60,Sant Andreu,22,73.0,65.1
2019,9,Sant Andreu,60,Sant Andreu,23,65.0,62.1
2019,9,Sant Andreu,60,Sant Andreu,24,47.2,75.6
2019,9,Sant Andreu,60,Sant Andreu,25,59.7,70.1
2019,9,Sant Andreu,60,Sant Andreu,26,44.8,75.7
2019,9,Sant Andreu,60,Sant Andreu,27,40.0,77.3
2019,9,Sant Andreu,60,Sant Andreu,28,22.4,94.4
2019,9,Sant Andreu,60,Sant Andreu,29,45.7,65.7
2019,9,Sant Andreu,60,Sant Andreu,30,33.6,76.7
2019,9,Sant Andreu,60,Sant Andreu,31,18.0,88.0
2019,9,Sant Andreu,60,Sant Andreu,32,30.2,76.7
2019,9,Sant Andreu,60,Sant Andreu,33,37.7,68.2
2019,9,Sant Andreu,60,Sant Andreu,34,49.5,65.4
2019,9,Sant Andreu,60,Sant Andreu,35,54.2,64.9
2019,9,Sant Andreu,60,Sant Andreu,36,41.7,73.6
2019,9,Sant Andreu,60,Sant Andreu,37,21.7,53.9
2019,9,Sant Andreu,60,Sant Andreu,38,41.9,75.8
2019,9,Sant Andreu,60,Sant Andreu,39,48.2,64.5
2019,9,Sant Andreu,60,Sant Andreu,40,54.2,63.5
2019,9,Sant Andreu,60,Sant Andreu,41,59.6,64.5
2019,9,Sant Andreu,60,Sant Andreu,42,63.1,67.8
2019,9,Sant Andreu,60,Sant Andreu,43,58.8,56.3
2019,9,Sant Andreu,60,Sant Andreu,44,67.9,58.9
2019,9,Sant Andreu,60,Sant Andreu,45,61.2,65.0
2019,9,Sant Andreu,60,Sant Andreu,46,58.8,68.7
2019,9,Sant Andreu,60,Sant Andreu,47,63.4,61.6
2019,9,Sant Andreu,60,Sant Andreu,48,48.2,69.2
2019,9,Sant Andreu,60,Sant Andreu,49,49.0,79.1
2019,9,Sant Andreu,60,Sant Andreu,50,54.1,66.1
2019,9,Sant Andreu,60,Sant Andreu,51,66.0,67.4
2019,9,Sant Andreu,60,Sant Andreu,52,52.8,74.8
2019,9,Sant Andreu,60,Sant Andreu,53,54.4,67.2
2019,9,Sant Andreu,60,Sant Andreu,54,54.3,77.4
2019,9,Sant Andreu,61,la Sagrera,55,44.0,84.4
2019,9,Sant Andreu,61,la Sagrera,56,48.5,82.4
2019,9,Sant Andreu,61,la Sagrera,57,54.4,76.2
2019,9,Sant Andreu,61,la Sagrera,58,56.3,67.0
2019,9,Sant Andreu,61,la Sagrera,59,48.4,67.1
2019,9,Sant Andreu,61,la Sagrera,60,51.9,68.9
2019,9,Sant Andreu,61,la Sagrera,61,30.7,81.7
2019,9,Sant Andreu,61,la Sagrera,62,48.4,63.6
2019,9,Sant Andreu,61,la Sagrera,63,31.9,72.4
2019,9,Sant Andreu,61,la Sagrera,64,43.1,85.4
2019,9,Sant Andreu,61,la Sagrera,65,47.9,74.8
2019,9,Sant Andreu,61,la Sagrera,66,33.9,77.3
2019,9,Sant Andreu,61,la Sagrera,67,48.2,68.5
2019,9,Sant Andreu,61,la Sagrera,68,39.1,75.0
2019,9,Sant Andreu,61,la Sagrera,69,53.0,79.5
2019,9,Sant Andreu,61,la Sagrera,70,53.6,54.1
2019,9,Sant Andreu,61,la Sagrera,71,53.5,70.4
2019,9,Sant Andreu,61,la Sagrera,72,55.6,56.9
2019,9,Sant Andreu,61,la Sagrera,73,41.4,79.7
2019,9,Sant Andreu,61,la Sagrera,156,44.0,79.1
2019,9,Sant Andreu,62,el Congrés i els Indians,74,59.3,75.0
2019,9,Sant Andreu,62,el Congrés i els Indians,75,59.1,79.7
2019,9,Sant Andreu,62,el Congrés i els Indians,76,60.7,71.8
2019,9,Sant Andreu,62,el Congrés i els Indians,77,62.5,68.4
2019,9,Sant Andreu,62,el Congrés i els Indians,78,53.3,69.6
2019,9,Sant Andreu,62,el Congrés i els Indians,79,52.6,71.1
2019,9,Sant Andreu,62,el Congrés i els Indians,80,53.1,74.6
2019,9,Sant Andreu,62,el Congrés i els Indians,81,51.4,66.2
2019,9,Sant Andreu,62,el Congrés i els Indians,82,49.7,69.0
2019,9,Sant Andreu,63,Navas,83,61.2,69.5
2019,9,Sant Andreu,63,Navas,84,47.8,75.5
2019,9,Sant Andreu,63,Navas,85,59.2,74.1
2019,9,Sant Andreu,63,Navas,86,58.9,72.0
2019,9,Sant Andreu,63,Navas,87,44.9,84.7
2019,9,Sant Andreu,63,Navas,88,40.6,65.4
2019,9,Sant Andreu,63,Navas,89,58.3,72.9
2019,9,Sant Andreu,63,Navas,90,50.3,73.3
2019,9,Sant Andreu,63,Navas,91,48.1,79.9
2019,9,Sant Andreu,63,Navas,92,44.9,78.3
2019,9,Sant Andreu,63,Navas,93,43.3,74.4
2019,9,Sant Andreu,63,Navas,94,44.5,77.2
2019,9,Sant Andreu,63,Navas,95,44.4,76.6
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,1,61.5,66.8
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,2,62.2,68.3
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,3,58.0,65.5
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,4,48.9,69.8
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,5,50.4,74.7
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,6,54.3,72.5
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,7,43.6,87.4
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,8,53.9,66.4
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,9,61.6,67.7
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,10,60.5,65.4
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,11,54.5,69.3
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,12,56.3,74.9
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,13,73.6,69.6
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,14,72.9,74.8
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,15,56.9,73.7
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,16,72.0,74.0
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,17,58.0,77.3
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,18,69.2,67.0
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,19,56.1,76.2
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,20,51.3,65.8
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,21,57.4,68.0
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,22,69.4,66.5
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,23,60.9,66.9
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,24,70.7,64.9
2019,10,Sant Martí,64,Camp de l'Arpa del Clot,25,63.6,72.2
2019,10,Sant Martí,65,el Clot,26,62.1,72.9
2019,10,Sant Martí,65,el Clot,27,46.2,69.0
2019,10,Sant Martí,65,el Clot,28,52.2,70.5
2019,10,Sant Martí,65,el Clot,29,61.4,70.8
2019,10,Sant Martí,65,el Clot,30,46.1,78.8
2019,10,Sant Martí,65,el Clot,31,54.7,62.8
2019,10,Sant Martí,65,el Clot,32,68.5,70.4
2019,10,Sant Martí,65,el Clot,33,33.1,83.9
2019,10,Sant Martí,65,el Clot,34,46.3,80.5
2019,10,Sant Martí,65,el Clot,35,28.5,84.4
2019,10,Sant Martí,65,el Clot,36,58.6,74.0
2019,10,Sant Martí,65,el Clot,37,58.7,73.9
2019,10,Sant Martí,65,el Clot,38,68.9,71.7
2019,10,Sant Martí,65,el Clot,39,73.6,75.9
2019,10,Sant Martí,65,el Clot,40,56.8,72.2
2019,10,Sant Martí,65,el Clot,41,65.1,74.3
2019,10,Sant Martí,65,el Clot,234,44.1,75.4
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,45.9,73.9
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,67.7,70.9
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,45.3,75.8
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,44.6,80.7
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,44.7,74.9
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,49.7,80.0
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,58.6,75.9
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,49.1,77.7
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,43.3,80.8
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,37.5,82.4
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,35.0,68.9
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,27.0,87.2
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,36.3,109.6
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,27.0,115.4
2019,10,Sant Martí,68,el Poblenou,56,82.3,63.9
2019,10,Sant Martí,68,el Poblenou,57,81.3,67.4
2019,10,Sant Martí,68,el Poblenou,58,86.6,66.7
2019,10,Sant Martí,68,el Poblenou,59,61.3,71.3
2019,10,Sant Martí,68,el Poblenou,60,81.4,65.6
2019,10,Sant Martí,68,el Poblenou,61,58.6,82.6
2019,10,Sant Martí,68,el Poblenou,62,62.9,83.9
2019,10,Sant Martí,68,el Poblenou,63,58.5,80.7
2019,10,Sant Martí,68,el Poblenou,64,76.5,75.7
2019,10,Sant Martí,68,el Poblenou,65,60.5,73.2
2019,10,Sant Martí,68,el Poblenou,66,63.9,78.6
2019,10,Sant Martí,68,el Poblenou,67,21.8,88.7
2019,10,Sant Martí,68,el Poblenou,68,26.4,87.2
2019,10,Sant Martí,68,el Poblenou,69,29.2,72.3
2019,10,Sant Martí,68,el Poblenou,70,63.0,63.8
2019,10,Sant Martí,68,el Poblenou,71,39.5,80.2
2019,10,Sant Martí,68,el Poblenou,72,58.8,66.1
2019,10,Sant Martí,68,el Poblenou,73,56.6,69.9
2019,10,Sant Martí,68,el Poblenou,74,55.2,69.2
2019,10,Sant Martí,68,el Poblenou,75,57.2,69.4
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,10.9,97.7
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,32.8,75.1
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,16.6,85.9
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,20.0,85.4
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,14.7,109.6
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,40.2,66.0
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,48.9,70.9
2019,10,Sant Martí,70,el Besòs i el Maresme,81,45.8,62.5
2019,10,Sant Martí,70,el Besòs i el Maresme,82,58.9,52.7
2019,10,Sant Martí,70,el Besòs i el Maresme,83,51.1,56.0
2019,10,Sant Martí,70,el Besòs i el Maresme,84,58.9,60.7
2019,10,Sant Martí,70,el Besòs i el Maresme,85,55.1,54.6
2019,10,Sant Martí,70,el Besòs i el Maresme,86,48.1,53.0
2019,10,Sant Martí,70,el Besòs i el Maresme,87,48.9,64.2
2019,10,Sant Martí,70,el Besòs i el Maresme,88,38.9,83.3
2019,10,Sant Martí,70,el Besòs i el Maresme,89,65.5,56.9
2019,10,Sant Martí,70,el Besòs i el Maresme,90,59.8,69.3
2019,10,Sant Martí,70,el Besòs i el Maresme,91,52.3,70.3
2019,10,Sant Martí,70,el Besòs i el Maresme,92,40.6,87.6
2019,10,Sant Martí,70,el Besòs i el Maresme,93,45.2,74.7
2019,10,Sant Martí,71,Provençals del Poblenou,94,35.9,71.1
2019,10,Sant Martí,71,Provençals del Poblenou,95,45.5,66.4
2019,10,Sant Martí,71,Provençals del Poblenou,96,34.7,80.7
2019,10,Sant Martí,71,Provençals del Poblenou,97,35.7,77.1
2019,10,Sant Martí,71,Provençals del Poblenou,98,31.6,88.9
2019,10,Sant Martí,71,Provençals del Poblenou,99,29.0,80.1
2019,10,Sant Martí,71,Provençals del Poblenou,100,61.1,71.4
2019,10,Sant Martí,71,Provençals del Poblenou,101,50.2,76.1
2019,10,Sant Martí,71,Provençals del Poblenou,102,50.3,68.2
2019,10,Sant Martí,71,Provençals del Poblenou,103,44.3,77.8
2019,10,Sant Martí,71,Provençals del Poblenou,104,37.9,87.2
2019,10,Sant Martí,71,Provençals del Poblenou,237,54.8,59.4
2019,10,Sant Martí,72,Sant Martí de Provençals,105,39.8,73.3
2019,10,Sant Martí,72,Sant Martí de Provençals,106,49.3,74.8
2019,10,Sant Martí,72,Sant Martí de Provençals,107,34.2,83.6
2019,10,Sant Martí,72,Sant Martí de Provençals,108,48.1,76.2
2019,10,Sant Martí,72,Sant Martí de Provençals,109,53.0,67.6
2019,10,Sant Martí,72,Sant Martí de Provençals,110,52.9,70.1
2019,10,Sant Martí,72,Sant Martí de Provençals,111,52.5,76.7
2019,10,Sant Martí,72,Sant Martí de Provençals,112,44.0,90.5
2019,10,Sant Martí,72,Sant Martí de Provençals,113,51.6,71.9
2019,10,Sant Martí,72,Sant Martí de Provençals,114,59.0,69.2
2019,10,Sant Martí,72,Sant Martí de Provençals,115,53.5,74.0
2019,10,Sant Martí,72,Sant Martí de Provençals,116,52.0,64.0
