Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_us_desti_principal,Concepte,Nombre
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Comerç,Nombre,198
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Magatzem,Nombre,74
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Oficina,Nombre,146
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Hotel,Nombre,3
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Ensenyament,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Sanitat,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Esportiu,Nombre,2
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Espectacles,Nombre,8
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Habitatge,Nombre,754
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Aparcaments,Nombre,591
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Comerç,Nombre,70
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Magatzem,Nombre,87
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Oficina,Nombre,34
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Hotel,Nombre,2
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Ensenyament,Nombre,4
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Sanitat,Nombre,4
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Esportiu,Nombre,5
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Espectacles,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Habitatge,Nombre,992
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Aparcaments,Nombre,517
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Comerç,Nombre,185
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Magatzem,Nombre,61
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Oficina,Nombre,157
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Hotel,Nombre,35
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Ensenyament,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Sanitat,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Esportiu,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Altres,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Habitatge,Nombre,524
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Aparcaments,Nombre,323
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Comerç,Nombre,60
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Magatzem,Nombre,32
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Oficina,Nombre,15
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Hotel,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Sanitat,Nombre,6
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Esportiu,Nombre,2
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Habitatge,Nombre,987
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Aparcaments,Nombre,367
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Comerç,Nombre,186
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Magatzem,Nombre,50
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Oficina,Nombre,140
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Hotel,Nombre,87
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Sanitat,Nombre,11
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Espectacles,Nombre,7
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Habitatge,Nombre,880
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Aparcaments,Nombre,213
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Comerç,Nombre,108
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Magatzem,Nombre,45
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Oficina,Nombre,32
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Hotel,Nombre,20
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Ensenyament,Nombre,12
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Sanitat,Nombre,4
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Esportiu,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Espectacles,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Habitatge,Nombre,843
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Aparcaments,Nombre,205
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Comerç,Nombre,452
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Magatzem,Nombre,139
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Oficina,Nombre,46
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Hotel,Nombre,62
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Ensenyament,Nombre,8
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Sanitat,Nombre,4
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Esportiu,Nombre,9
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Religiós,Nombre,17
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Espectacles,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Habitatge,Nombre,948
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Aparcaments,Nombre,230
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Comerç,Nombre,155
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Magatzem,Nombre,106
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Oficina,Nombre,39
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Hotel,Nombre,55
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Ensenyament,Nombre,20
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Esportiu,Nombre,3
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Religiós,Nombre,9
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Habitatge,Nombre,920
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Aparcaments,Nombre,744
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Comerç,Nombre,211
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Magatzem,Nombre,93
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Oficina,Nombre,191
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Hotel,Nombre,118
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Ensenyament,Nombre,2
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Sanitat,Nombre,4
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Adm.Pública,Nombre,2
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Habitatge,Nombre,774
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Aparcaments,Nombre,326
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Comerç,Nombre,93
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Magatzem,Nombre,57
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Oficina,Nombre,211
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Hotel,Nombre,34
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Sanitat,Nombre,5
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Esportiu,Nombre,4
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Religiós,Nombre,15
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Espectacles,Nombre,6
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Altres,Nombre,3
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Habitatge,Nombre,785
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Aparcaments,Nombre,488
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Comerç,Nombre,250
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Magatzem,Nombre,101
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Oficina,Nombre,811
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Hotel,Nombre,120
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Ensenyament,Nombre,9
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Sanitat,Nombre,20
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Esportiu,Nombre,3
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Espectacles,Nombre,22
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Habitatge,Nombre,1014
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Aparcaments,Nombre,661
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Comerç,Nombre,162
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Magatzem,Nombre,76
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Oficina,Nombre,352
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Hotel,Nombre,47
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Ensenyament,Nombre,14
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Sanitat,Nombre,4
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Esportiu,Nombre,16
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Adm.Pública,Nombre,18
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Espectacles,Nombre,2
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Habitatge,Nombre,964
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Aparcaments,Nombre,516
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Comerç,Nombre,149
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Magatzem,Nombre,102
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Oficina,Nombre,101
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Hotel,Nombre,32
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Ensenyament,Nombre,20
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Sanitat,Nombre,13
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Esportiu,Nombre,14
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Religiós,Nombre,4
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Altres,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Habitatge,Nombre,786
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Aparcaments,Nombre,578
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Comerç,Nombre,165
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Magatzem,Nombre,151
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Oficina,Nombre,17
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Hotel,Nombre,22
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Sanitat,Nombre,10
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Religiós,Nombre,3
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Espectacles,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Habitatge,Nombre,919
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Aparcaments,Nombre,303
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Comerç,Nombre,169
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Magatzem,Nombre,140
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Oficina,Nombre,284
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Hotel,Nombre,62
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Ensenyament,Nombre,17
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Sanitat,Nombre,46
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Religiós,Nombre,12
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Espectacles,Nombre,7
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Altres,Nombre,8
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Habitatge,Nombre,943
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Aparcaments,Nombre,458
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Comerç,Nombre,90
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Magatzem,Nombre,50
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Oficina,Nombre,27
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Hotel,Nombre,12
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Ensenyament,Nombre,2
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Sanitat,Nombre,20
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Religiós,Nombre,15
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Habitatge,Nombre,938
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Aparcaments,Nombre,872
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Comerç,Nombre,113
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Magatzem,Nombre,128
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Oficina,Nombre,127
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Hotel,Nombre,32
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Ensenyament,Nombre,12
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Religiós,Nombre,3
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Habitatge,Nombre,933
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Aparcaments,Nombre,506
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Comerç,Nombre,121
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Magatzem,Nombre,112
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Oficina,Nombre,79
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Hotel,Nombre,18
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Sanitat,Nombre,4
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Religiós,Nombre,4
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Habitatge,Nombre,1000
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Aparcaments,Nombre,224
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Comerç,Nombre,141
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Magatzem,Nombre,63
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Oficina,Nombre,217
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Hotel,Nombre,7
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Ensenyament,Nombre,27
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Sanitat,Nombre,32
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Esportiu,Nombre,6
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Religiós,Nombre,12
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Altres,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Habitatge,Nombre,788
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Aparcaments,Nombre,272
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Comerç,Nombre,82
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Magatzem,Nombre,42
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Oficina,Nombre,55
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Hotel,Nombre,2
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Ensenyament,Nombre,5
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Sanitat,Nombre,36
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Esportiu,Nombre,9
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Habitatge,Nombre,665
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Aparcaments,Nombre,185
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Comerç,Nombre,96
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Magatzem,Nombre,24
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Oficina,Nombre,44
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Hotel,Nombre,6
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Ensenyament,Nombre,2
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Sanitat,Nombre,15
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Esportiu,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Habitatge,Nombre,959
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Aparcaments,Nombre,531
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Comerç,Nombre,126
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Magatzem,Nombre,66
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Oficina,Nombre,38
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Hotel,Nombre,10
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Ensenyament,Nombre,24
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Sanitat,Nombre,7
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Esportiu,Nombre,1
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Religiós,Nombre,25
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Habitatge,Nombre,581
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Aparcaments,Nombre,357
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Comerç,Nombre,54
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Magatzem,Nombre,31
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Oficina,Nombre,13
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Hotel,Nombre,10
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Ensenyament,Nombre,20
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Sanitat,Nombre,6
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Espectacles,Nombre,2
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Habitatge,Nombre,824
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Aparcaments,Nombre,220
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Comerç,Nombre,103
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Magatzem,Nombre,64
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Oficina,Nombre,12
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Hotel,Nombre,34
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Ensenyament,Nombre,11
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Sanitat,Nombre,1
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Esportiu,Nombre,2
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Religiós,Nombre,7
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Espectacles,Nombre,3
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Habitatge,Nombre,892
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Aparcaments,Nombre,726
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Comerç,Nombre,113
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Magatzem,Nombre,146
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Oficina,Nombre,57
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Hotel,Nombre,18
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Ensenyament,Nombre,11
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Altres,Nombre,1
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Habitatge,Nombre,910
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Aparcaments,Nombre,461
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Comerç,Nombre,122
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Magatzem,Nombre,67
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Oficina,Nombre,89
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Hotel,Nombre,24
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Ensenyament,Nombre,22
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Sanitat,Nombre,27
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Espectacles,Nombre,1
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Habitatge,Nombre,680
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Aparcaments,Nombre,558
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Comerç,Nombre,77
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Magatzem,Nombre,28
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Oficina,Nombre,128
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Hotel,Nombre,15
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Ensenyament,Nombre,27
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Sanitat,Nombre,11
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Esportiu,Nombre,1
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Religiós,Nombre,6
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Habitatge,Nombre,746
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Aparcaments,Nombre,227
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Comerç,Nombre,58
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Magatzem,Nombre,72
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Oficina,Nombre,2
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Hotel,Nombre,19
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Ensenyament,Nombre,15
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Sanitat,Nombre,2
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Esportiu,Nombre,8
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Habitatge,Nombre,715
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Aparcaments,Nombre,566
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Comerç,Nombre,78
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Magatzem,Nombre,40
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Oficina,Nombre,19
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Hotel,Nombre,14
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Ensenyament,Nombre,4
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Indústria,Nombre,1
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Sanitat,Nombre,28
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Espectacles,Nombre,1
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,Habitatge,Nombre,783
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,Aparcaments,Nombre,763
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,Comerç,Nombre,105
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,Magatzem,Nombre,68
